tanggal,code,hrg
2024-01-19,surabayakota,15000
2024-01-19,malangkota,0
2024-01-19,kedirikota,18000
2024-01-19,jemberkab,0
2024-01-19,bangkalankab,0
2024-01-19,banyuwangikab,12200
2024-01-19,blitarkab,13000
2024-01-19,bojonegorokab,13500
2024-01-19,bondowosokab,0
2024-01-19,gresikkab,11500
2024-01-19,jombangkab,12833
2024-01-19,kedirikab,15000
2024-01-19,lamongankab,13625
2024-01-19,lumajangkab,14500
2024-01-19,madiunkab,15500
2024-01-19,magetankab,15166
2024-01-19,malangkab,15200
2024-01-19,mojokertokab,14162
2024-01-19,nganjukkab,13333
2024-01-19,ngawikab,15000
2024-01-19,pacitankab,15333
2024-01-19,pamekasankab,12900
2024-01-19,pasuruankab,12333
2024-01-19,ponorogokab,15000
2024-01-19,probolinggokab,15000
2024-01-19,sampangkab,0
2024-01-19,sidoarjokab,0
2024-01-19,situbondokab,12166
2024-01-19,sumenepkab,0
2024-01-19,trenggalekkab,11750
2024-01-19,tubankab,0
2024-01-19,tulungagungkab,11400
2024-01-19,batukota,11250
2024-01-19,blitarkota,16000
2024-01-19,madiunkota,14000
2024-01-19,mojokertokota,13500
2024-01-19,pasuruankota,10500
2024-01-19,probolinggokota,0
2024-01-20,surabayakota,15000
2024-01-20,malangkota,0
2024-01-20,kedirikota,18000
2024-01-20,jemberkab,0
2024-01-20,bangkalankab,0
2024-01-20,banyuwangikab,12200
2024-01-20,blitarkab,13000
2024-01-20,bojonegorokab,13500
2024-01-20,bondowosokab,0
2024-01-20,gresikkab,11500
2024-01-20,jombangkab,12833
2024-01-20,kedirikab,15000
2024-01-20,lamongankab,13625
2024-01-20,lumajangkab,14500
2024-01-20,madiunkab,15500
2024-01-20,magetankab,15166
2024-01-20,malangkab,15200
2024-01-20,mojokertokab,14162
2024-01-20,nganjukkab,13333
2024-01-20,ngawikab,15000
2024-01-20,pacitankab,15333
2024-01-20,pamekasankab,12900
2024-01-20,pasuruankab,12333
2024-01-20,ponorogokab,15000
2024-01-20,probolinggokab,15000
2024-01-20,sampangkab,0
2024-01-20,sidoarjokab,0
2024-01-20,situbondokab,12166
2024-01-20,sumenepkab,0
2024-01-20,trenggalekkab,11750
2024-01-20,tubankab,0
2024-01-20,tulungagungkab,11400
2024-01-20,batukota,11250
2024-01-20,blitarkota,16000
2024-01-20,madiunkota,14000
2024-01-20,mojokertokota,13500
2024-01-20,pasuruankota,10500
2024-01-20,probolinggokota,0
2024-01-21,surabayakota,15000
2024-01-21,malangkota,0
2024-01-21,kedirikota,18000
2024-01-21,jemberkab,0
2024-01-21,bangkalankab,0
2024-01-21,banyuwangikab,12200
2024-01-21,blitarkab,13000
2024-01-21,bojonegorokab,13500
2024-01-21,bondowosokab,0
2024-01-21,gresikkab,11500
2024-01-21,jombangkab,12833
2024-01-21,kedirikab,15000
2024-01-21,lamongankab,13625
2024-01-21,lumajangkab,14500
2024-01-21,madiunkab,15500
2024-01-21,magetankab,15166
2024-01-21,malangkab,15200
2024-01-21,mojokertokab,14162
2024-01-21,nganjukkab,13333
2024-01-21,ngawikab,15000
2024-01-21,pacitankab,15333
2024-01-21,pamekasankab,12900
2024-01-21,pasuruankab,12333
2024-01-21,ponorogokab,15000
2024-01-21,probolinggokab,15000
2024-01-21,sampangkab,0
2024-01-21,sidoarjokab,0
2024-01-21,situbondokab,12166
2024-01-21,sumenepkab,0
2024-01-21,trenggalekkab,11750
2024-01-21,tubankab,0
2024-01-21,tulungagungkab,11400
